trackcode,RaceMeet,RaceDate,RaceNumber,Surface,RaceType,ExtendedRaceType,Distance,temperature,RainFall,GallopIndicator,FieldSize,WinningPostPosition,HorseName,odds,Favorite,HalfMilePosition,HalfMileTime,FinalTime,LastRaceDate,LastRaceLocation,LastRaceSurface,LastRaceDistance,PriorPolytrackWins,PriorPolytrackStarts,PriorTurfWins,PriorTurfStarts,LastWorkoutLocation,RouteSprint,WinnersSire,WinnersOwner,WinnersTrainer,WinnersJockey,ExactaPayout,SuperfectaPayout,TrifectaPayout
KEE,2012 Fall,10/26/2012,6,Polytrack           ,ALW,NW2L,6,0, ,-         ,9,2,Ire,2,Y,-4.75,45.85,70.07,10/13/2012,KEE,AWS,7,1,5,0,0,KEE,S,Political Force,Claiborne Farm and Dilschneider Adele B.                                                                                ,Stall Jr. Albert                                                                                                       ,Bridgmohan Shaun                                                                                                       ,19.4,440.8,160.4,,
KEE,2012 Fall,10/26/2012,7,Turf                ,ALW,NW2$X,8,0, ,-         ,7,6,Keep Up,6.3,N,-0.5,48.81,97.22,10/11/2012,KEE,AWS,7,1,5,0,0,KEE,R,Unbridled''s Song,Mill Ridge Farm                                                                                                         ,Clarkson Alex                                                                                                          ,Mena Miguel                                                                                                            ,33.8,631,135.4,,
KEE,2012 Fall,10/26/2012,8,Polytrack           ,AOC,NW2$9MX,6.5,0, ,-         ,9,3,Sweet Cassiopeia,2.5,N,-1.5,44.94,75.65,9/28/2012,PID,AWS,5.5,4,12,0,1,TP,S,Five Star Day,Considine Dan and Snowden Steve C.                                                                                      ,Connelly William                                                                                                       ,Lanerie Corey                                                                                                          ,20.4,504.6,60.6,,
KEE,2012 Fall,10/26/2012,9,Turf                ,ALW,NW2$X,8,0, ,-         ,7,4,General Logan,4.9,N,0.5,49.39,97.6,9/25/2012,PID,AWS,8,2,3,0,0,FAI,R,Exchange Rate,Swain III Jack                                                                                                         ,Motion H.                                                                                                              ,Leparoux Julien                                                                                                        ,197.2,1580.4,388.8,,
KEE,2012 Fall,10/26/2012,10,Polytrack           ,CLM,7.5,9,0, ,-         ,12,10,Murphys Covert,5.4,N,-8.5,48.65,111.03,10/10/2012,KEE,AWS,10,0,7,2,11,KEE,R,Birdstone,Nugent Thomas                                                                                                          ,Ward Wesley                                                                                                            ,Garcia Julio                                                                                                           ,86.6,24490.4,425.4,,
KEE,2012 Fall,10/27/2012,1,Polytrack           ,MCL,MCL,8.5,0, ,-         ,8,8,Thus,4,N,-2.5,47.9,105.07,9/12/2012,DEL,T,8.32,0,0,0,6,FAI,R,Tiznow,Alexander Elisabeth                                                                                                    ,Matz Michael                                                                                                           ,Rocco Jr. Joseph                                                                                                       ,39,518.8,190.4,,
KEE,2012 Fall,10/27/2012,2,Polytrack           ,MCL,MCL,6,0, ,-         ,9,4,Glamour Puss,0.8,Y,-1,46,70.63,10/11/2012,KEE,AWS,7,0,1,0,0,KEE,S,Catienus,Ramsey Kenneth L. and Sarah K.                                                                                          ,Ward Wesley                                                                                                            ,Garcia Julio                                                                                                           ,21.2,206.4,82.4,,
KEE,2012 Fall,10/27/2012,3,Polytrack           ,CLM,25,5.5,0, ,-         ,10,3,Strike the Tiger,3,Y,-6.5,44.81,63.5,1/20/2012,GP,T,5,0,3,3,10,KEE,S,Tiger Ridge,Ward Wesley A. Dutko Mitchell and Sainz Ray                                                                             ,Ward Wesley                                                                                                            ,Garcia Julio                                                                                                           ,71,2646,464.6,,
KEE,2012 Fall,10/27/2012,4,Turf                ,MSW,2YO,9,0, ,-         ,12,5,Taken by the Storm,3.5,Y,-1,49.88,112.41,10/7/2012,KEE,AWS,8.5,0,1,0,0,KEE,R,Stormy Atlantic,Chasing Dreams Racing                                                                                                   ,McPeek Kenneth                                                                                                         ,Cohen David                                                                                                            ,45.2,1207.6,200,,
KEE,2012 Fall,10/27/2012,5,Polytrack           ,MSW,3U,6,0, ,-         ,11,3,Luzianna Man,3.5,N,-0.5,45.9,70.67,10/5/2012,KEE,AWS,8.5,0,1,0,0,KEE,S,El Corredor,Stonehaven Steadings                                                                                                    ,Lopresti Charles                                                                                                       ,Castanon Jesus                                                                                                         ,37.4,1178.6,135,,
KEE,2012 Fall,10/27/2012,6,Polytrack           ,ALW,NW2L,6,0, ,-         ,9,7,Console,1,Y,0.5,45.02,69.28,9/10/2012,KD,T,6,0,0,1,1,SKY,S,War Front,Claiborne Farm and Dilschneider Adele B.                                                                                ,Drury Jr. Thomas                                                                                                       ,Hernandez Jr. Brian                                                                                                    ,19.2,308.8,99.2,,
KEE,2012 Fall,10/27/2012,7,Polytrack           ,AOC,NW19MX,7,0, ,-         ,8,6,Noble''s Promise,1.4,Y,-3,45.38,85.43,10/5/2012,KEE,AWS,6,2,8,1,3,CD,S,Cuvee,J C M Racing                                                                                                            ,McPeek Kenneth                                                                                                         ,Cohen David                                                                                                            ,29.4,651.8,110.6,,
KEE,2012 Fall,10/27/2012,8,Turf                ,ALW,NW2$X,8,0, ,-         ,11,4,Sisterhood,5.4,N,-3.5,48.07,98.93,10/14/2012,KEE,AWS,8.5,1,3,1,8,KEE,R,Kitten''s Joy,Ramsey Kenneth L. and Sarah K.                                                                                          ,Ward Wesley                                                                                                            ,Garcia Julio                                                                                                           ,99.2,4800.4,569.8,,
KEE,2012 Fall,10/27/2012,9,Polytrack           ,STK,G2Fayette S.,9,0, ,-         ,10,4,Newsdad,8.5,N,-8.5,47.98,108.24,9/8/2012,BEL,T,10,1,3,3,14,CD,R,Arch,Karp James                                                                                                             ,Mott William                                                                                                           ,Leparoux Julien                                                                                                        ,185.2,4539.6,1584.2,,
KEE,2012 Fall,10/27/2012,10,Polytrack           ,CLM,10,7,0, ,-         ,12,2,Lil Miss Smarty K,3.9,N,-3,45.78,86.67,9/21/2012,AP,T,8,4,9,0,1,KEE,S,Smarty Jones,Adleta Robert                                                                                                          ,Kassen David                                                                                                           ,Lopez Paco                                                                                                             ,157,8590.8,1320,,
KEE,Spring 2013,4/5/2013,1,Polytrack           ,CLM,30NW2L,6.5, , , ,10,6,Awesome Flower,0.7,Y,-10.5,45.65,77.87,12/28/2012,GP,D,6.5,0,0,0,3,GP,S,Flower Alley,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,19.6,280.4,86.8,,
KEE,Spring 2013,4/5/2013,2,Polytrack           ,AOC,NW3$X,8.5, , , ,6,1,Starsilhouette,1.8,Y,-5,48.88,106.05,3/8/2013,FG,T,8,2,3,7,20,FG,R,Orientate,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Garcia Alan                                                                                                            ,18.2,188.8,53.2,,
KEE,Spring 2013,4/5/2013,3,Polytrack           ,CLM,25,7, , , ,9,5,Megnog,5.9,N,-2.5,48.11,89.13,3/6/2013,TAM,T,8.5,1,2,2,8,TP,S,Northern Afleet,McFarland Peter                                                                                                        ,Davis Joseph                                                                                                           ,Torres Francisco                                                                                                       ,83.6,2955.8,300.6,,
KEE,Spring 2013,4/5/2013,4,Polytrack           ,MSW,2YO,4.5, , , ,10,3,Sweet Emma Rose,0.5,Y,8,45.42,51.94, ,FTS,FTS,0,0,0,0,0,KEE,S,City Zip,Hat Creek Racing                                                                                                        ,Ward Wesley                                                                                                            ,Velazquez John                                                                                                         ,22.8,234.2,86.4,,
KEE,Spring 2013,4/5/2013,5,Polytrack           ,AOC,NW2$RY+X,7, , , ,7,6,Upgrade,2.1,Y,-3.5,46.45,86.67,2/1/2013,GP,T,8,0,0,5,22,PMM,S,Saint Liam,Narlinger Dennis                                                                                                       ,Nihei Michelle                                                                                                         ,Leparoux Julien                                                                                                        ,54.2,509,159.4,,
KEE,Spring 2013,4/5/2013,6,Turf                ,MSW,3YO,8, , , ,10,2,I''ll Call,4.3,N,-2.5,49.39,97.51, ,FTS,FTS,0,0,0,0,0,FAI,R,Smart Strike,Augustin Stable                                                                                                         ,Motion H.                                                                                                              ,Prado Edgar                                                                                                            ,71.6,7634.8,1061.4,,
KEE,Spring 2013,4/5/2013,7,Polytrack           ,ALW,NW1X,7, , , ,9,7,Chortle,7.8,N,2,46.92,84.18,3/22/2013,HAW,D,6,0,0,0,0,HAW,S,Posse,Vanier Nancy A. Cartwright Thoroughbreds V LLC and Culver III Bertram B.                                                ,Williamson Brian                                                                                                       ,Bridgmohan Shaun                                                                                                       ,114.2,1283,558.2,,
KEE,Spring 2013,4/5/2013,8,Polytrack           ,AOC,NW2X,6.5, , , ,10,10,Laugh Track,16.4,N,-0.5,45.25,76.28,10/14/2012,WO,AWS,8.5,2,3,0,2,KEE,S,Distorted Humor,Barber Gary and WinStar Farm LLC                                                                                        ,Casse Mark                                                                                                             ,Mena Miguel                                                                                                            ,195,24620.4,2966.4,,
KEE,Spring 2013,4/5/2013,9,Turf                ,STK,G3Transylvania S.,8.5, , , ,10,5,Jack Milton,2.6,Y,-2,47.43,101.8,2/9/2013,GP,T,8.5,0,0,1,2,PMM,R,War Front,Barber Gary                                                                                                            ,Pletcher Todd                                                                                                          ,Velazquez John                                                                                                         ,35,1378.8,201,,
KEE,Spring 2013,4/5/2013,10,Polytrack           ,CLM,10,6, , , ,12,8,Ghost Chapel,9,N,-9,45.29,70.83,1/6/2013,TP,AWS,6,3,10,0,2,RSD,S,Chapel Royal,Hillyard Ashley                                                                                                        ,Hillyard Ashley                                                                                                        ,Castanon Jesus                                                                                                         ,510.6,42703.4,4166.6,,
KEE,Spring 2013,4/6/2013,1,Polytrack           ,CLM,16,7,0, ,-         ,9,6,Kingsford Drive,1.5,Y,-4,46.35,84.61,2/10/2013,FG,D,5.5,1,9,1,3,KEE,S,Pulpit,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Garcia Alan                                                                                                            ,19.2,1637.4,256.4,,
KEE,Spring 2013,4/6/2013,2,Polytrack           ,CLM,40,6,0, ,-         ,8,7,Grey by You,5.8,N,-1.5,47.74,72.19,3/22/2013,MNR,D,5.5,0,1,0,1,RSD,S,Concorde''s Tune,Purcell David and Brown Charles W.                                                                                      ,Hancock John                                                                                                           ,Castanon Jesus                                                                                                         ,47.6,550.8,326.6,,
KEE,Spring 2013,4/6/2013,3,Polytrack           ,MCL,MCL,8.5,0, ,-         ,12,12,Barrymore,15.4,N,-8.75,47.79,106.66,2/18/2013,GP,T,7.5,0,1,0,5,KEE,R,Lemon Drop Kid,Cheeks Joseph and Damasceno Lui                                                                                         ,Cheeks Joseph                                                                                                          ,Castanon Jesus                                                                                                         ,264,10815.6,2255.8,,
KEE,Spring 2013,4/6/2013,4,Turf                ,ALW,NW2$RT6MX,9,0, ,-         ,7,3,Howe Great,5.6,N,-1.5,48.4,107.89,2/23/2013,GP,T,8,0,1,4,9,PMM,R,Hat Trick (JPN),Team Valor International                                                                                                ,Motion H.                                                                                                              ,Garcia Alan                                                                                                            ,304.8,6336.2,1939.4,,
KEE,Spring 2013,4/6/2013,5,Polytrack           ,ALW,NW1X,7,0, ,-         ,12,8,Winning Cause,1.2,Y,-12.5,45.39,87.72,2/10/2013,AQU,D,6,1,1,0,2,BEL,S,Giant''s Causeway,Alto Racing LLC                                                                                                         ,Pletcher Todd                                                                                                          ,Leparoux Julien                                                                                                        ,67.4,8306.4,967.6,,
KEE,Spring 2013,4/6/2013,6,Turf                ,MSW,3YO,8,0, ,-         ,12,12,Praia,4.4,N,-1,49.14,97.46,2/15/2013,GP,D,8.5,0,1,0,0,GP,R,Distorted Humor,Haras Old Friends                                                                                                       ,McPeek Kenneth                                                                                                         ,Leparoux Julien                                                                                                        ,62.6,5429.8,971,,
KEE,Spring 2013,4/6/2013,7,Polytrack           ,AOC,NW2X,6.5,0, ,-         ,8,8,Cozze Up Lady,2.4,Y,-1,46.55,76.91,8/17/2012,DMR,T,8,1,3,1,4,FG,S,Cozzene,Martin Racing Morgan Thoroughbred Westwind Property and Farfellow Farms                                                 ,Calhoun W.                                                                                                             ,Napravnik Rosie                                                                                                        ,42.2,1130,293.4,,
KEE,Spring 2013,4/6/2013,8,Turf                ,ALW,NW1X,9,0, ,-         ,8,5,Gathering,1.3,Y,-12,46.27,108.62,9/1/2012,SAN,T,8.06,0,0,1,6,FAI,R,Street Cry (IRE),Augustin Stable                                                                                                         ,Sheppard Jonathan                                                                                                      ,Napravnik Rosie                                                                                                        ,75.2,732.4,247.4,,
KEE,Spring 2013,4/6/2013,9,Polytrack           ,STK,G1Central Bank Ashland S.,8.5,0, ,-         ,13,13,Emollient,6.2,N,3,48.12,103.49,3/30/2013,GP,D,9,0,0,0,0,PAY,R,Empire Maker,Juddmonte Farms Inc.                                                                                                    ,Mott William                                                                                                           ,Smith Mike                                                                                                             ,128.4,6073.8,667.8,,
KEE,Spring 2013,4/6/2013,10,Polytrack           ,CLM,30NW2L,6.5,0, ,-         ,9,4,Grey Oak,3.9,N,-6,46.11,78.89,3/17/2013,GP,D,8.5,0,0,0,1,PMM,S,Exchange Rate,Stanley Mark                                                                                                           ,Romans Dale                                                                                                            ,Lanerie Corey                                                                                                          ,39.8,2492.8,610,,
KEE,Spring 2013,4/7/2013,1,Polytrack           ,MCL,MCL,6,0, ,-         ,12,9,Strong Humor,8.1,N,1.5,46.81,72.46,2/23/2013,FG,D,6,0,0,0,0,FG,S,Distorted Humor,Dixiana Stables Inc.                                                                                                    ,Margolis Steve                                                                                                         ,Bridgmohan Shaun                                                                                                       ,69.4,4108.2,797.4,,
KEE,Spring 2013,4/7/2013,2,Polytrack           ,CLM,25,6,0, ,-         ,10,9,Stormy Going,15,N,-1.75,46.2,71.43,3/24/2013,FG,T,5.5,2,3,2,9,FG,S,Stormy Atlantic,Maynard Richard                                                                                                        ,Tracy Jr. Ray                                                                                                          ,Boulanger Gary                                                                                                         ,404.6,10935.2,2014.6,,
KEE,Spring 2013,4/7/2013,3,Turf                ,ALW,C,8,0, ,-         ,5,2,Hungry Island,1.3,Y,-1.5,47.43,95.06,10/6/2012,KEE,T,8,0,0,5,16,PAY,R,More Than Ready,Hamilton Emory                                                                                                         ,McGaughey III Claude                                                                                                   ,Castellano Javier                                                                                                      ,21.6,0,116.4,,
KEE,Spring 2013,4/7/2013,4,Polytrack           ,MSW,2YO,4.5,0, ,-         ,9,5,Pablo Del Monte,0.6,Y,2,45.5,51.61, ,FTS,FTS,0,0,0,0,0,KEE,S,Giant''s Causeway,Shanahan Paul and Ward Wesley                                                                                           ,Ward Wesley                                                                                                            ,Rosario Joel                                                                                                           ,13,1292.6,180.8,,
KEE,Spring 2013,4/7/2013,5,Polytrack           ,AOC,NW3$X,8.5,0, ,-         ,6,3,Patrioticandproud,2.2,N,-4,49.83,105.73,12/22/2012,GP,D,8,2,8,1,4,KEE,R,Proud Citizen,Eclipse Thoroughbred Partners and Barber Gary                                                                           ,Casse Mark                                                                                                             ,Rosario Joel                                                                                                           ,15.4,253,69.6,,
KEE,Spring 2013,4/7/2013,6,Turf                ,ALW,NW1X,9,0, ,-         ,10,10,Set the Sail,2,Y,0.5,47.85,109.28,11/3/2012,CD,T,9,0,1,1,6,KEE,R,Mizzen Mast,Alexander Elisabeth                                                                                                    ,LoPresti Charles                                                                                                       ,Leparoux Julien                                                                                                        ,40.8,1328,254.8,,
KEE,Spring 2013,4/7/2013,7,Polytrack           ,MSW,3YO,7,0, ,-         ,12,3,Honor the Kitten,6.8,N,-3,47.39,84.82, ,FTS,FTS,0,0,0,0,0,TP,S,Kitten''s Joy,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Castellano Javier                                                                                                      ,68.4,28947,2301,,
KEE,Spring 2013,4/7/2013,8,Turf                ,ALW,NW1X,8.5,0, ,-         ,12,12,Emotional Kitten,6.7,N,-6.75,47.16,102.95,3/3/2013,GP,T,8,0,3,1,5,KEE,R,Kitten''s Joy,Ramsey Kenneth L. and Sarah K.                                                                                          ,Ward Wesley                                                                                                            ,Rosario Joel                                                                                                           ,83.6,16527.4,1669.8,,
KEE,Spring 2013,4/7/2013,9,Polytrack           ,CLM,10,9,0, ,-         ,12,8,Southern Joy,3.7,N,1.5,48.51,112.07,2/23/2013,TP,AWS,8,2,7,0,3,TP,R,Catienus,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,381.6,55104,8025.6,,
KEE,Spring 2013,4/10/2013,1,Polytrack           ,MCL,MCL,8.5,0, ,-         ,10,4,Sabouli,5.7,N,-3,48.17,108.37,2/27/2013,GP,D,8,0,0,0,9,PMM,R,Lemon Drop Kid,Sullivan Robert                                                                                                        ,Motion H.                                                                                                              ,Rocco Jr. Joseph                                                                                                       ,232,3175,929.6,,
KEE,Spring 2013,4/10/2013,2,Polytrack           ,CLM,20,8.5,0, ,-         ,7,6,Straight Town,3.9,N,-1,48.62,108.4,2/13/2013,GP,T,7.5,0,1,1,4,KEE,R,Straight Man,Ice Wine Stable                                                                                                         ,Ward Wesley                                                                                                            ,Rosario Joel                                                                                                           ,79.8,1138.2,239.8,,
KEE,Spring 2013,4/10/2013,3,Polytrack           ,CLM,16,8.5,0, ,-         ,11,1,Rules of Honor,2.2,N,-8.25,47.91,105.75,3/15/2013,FG,T,8.5,2,4,2,9,CDT,R,Catienus,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,29,1965,178,,
KEE,Spring 2013,4/10/2013,4,Turf                ,ALW,NW2X,12,0, ,-         ,7,4,Beijoca,2.6,N,-2,51.39,151.36,2/16/2013,GP,T,11,0,0,2,12,GP,R,Dynaformer,Klein Richard Bertram and Elaine                                                                                        ,Baker James                                                                                                            ,Lanerie Corey                                                                                                          ,98,955.6,244.8,,
KEE,Spring 2013,4/10/2013,5,Polytrack           ,STR,STR,6,0, ,-         ,10,6,Point Finish,0.9,Y,-2,46.65,71.3,3/9/2013,TP,AWS,8,2,4,0,1,TP,S,Point Given,Morse Larry                                                                                                            ,Leonard III George                                                                                                     ,Morales Roberto                                                                                                        ,32.6,460.4,178.2,,
KEE,Spring 2013,4/10/2013,6,Polytrack           ,MSW,3YO,7,0, ,-         ,12,9,Tap Twenty One,2.7,N,-4,46.76,85.35,10/13/2012,KEE,AWS,8.5,0,1,0,1,KEE,S,Tapit,Campbell Jr. Alex                                                                                                      ,Arnold II George                                                                                                       ,Garcia Alan                                                                                                            ,166.2,15527.4,830.4,,
KEE,Spring 2013,4/10/2013,7,Turf                ,ALW,NW1X,8.5,0, ,-         ,12,1,War Dancer,1.7,Y,-16.75,46.64,102.44,3/9/2013,GP,T,9,0,0,1,2,KEE,R,War Front,Magdalena Racing (Susan McPeek)                                                                                         ,McPeek Kenneth                                                                                                         ,Garcia Alan                                                                                                            ,39,1694.8,333.6,,
KEE,Spring 2013,4/10/2013,8,Polytrack           ,MCL,MCL,6,0, ,-         ,11,7,Mary Magdalene,3.5,N,5,46.31,72.31,2/23/2013,FG,D,8.32,0,1,0,0,KEE,S,Orientate,Irvin Frank                                                                                                            ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,53.8,907.8,167.8,,
KEE,Spring 2013,4/11/2013,1,Polytrack           ,MCL,MCL,6,0, ,-         ,8,2,Next Speaker,1.7,N,-1.5,46.94,71.46,2/28/2013,GP,D,6,0,0,0,0,PMM,S,Broken Vow,Wieczorek Ann and Oxley Debby                                                                                           ,Kenneally Eddie                                                                                                        ,Lanerie Corey                                                                                                          ,57.4,1299.8,324.4,,
KEE,Spring 2013,4/11/2013,2,Polytrack           ,CLM,20,8.5,0, ,-         ,7,2,Perfect Praise,0.4,Y,-11.25,48.58,108.38,3/20/2013,FG,T,7.5,0,0,1,1,FG,R,Pleasantly Perfect,Ramsey Kenneth L. and Sarah K.                                                                                          ,Maker Michael                                                                                                          ,Rosario Joel                                                                                                           ,18.2,391.6,107.8,,
KEE,Spring 2013,4/11/2013,3,Polytrack           ,MSW,2YO,4.5,0, ,-         ,9,1,Sky America,4.1,N,-1.5,46.21,52.65, ,FTS,FTS,0,0,0,0,0,KEE,S,Sky Mesa,Oxley John                                                                                                             ,Casse Mark                                                                                                             ,Husbands Patrick                                                                                                       ,110.8,1271.6,469,,
KEE,Spring 2013,4/11/2013,4,Polytrack           ,CLM,50NW2L,8.5,0, ,-         ,9,8,Fast Bobbi J,2.2,Y,-8,49.06,106.12,3/8/2013,OP,D,8.5,0,5,1,3,OP,R,Bob and John,Jacobs David                                                                                                           ,Sims Philip                                                                                                            ,Stevens Gary                                                                                                           ,79.4,1281.2,356,,
KEE,Spring 2013,4/11/2013,5,Polytrack           ,ALW,NW1X,6,0, ,-         ,6,3,Glamour Puss,1.2,Y,-1,45.9,69.84,1/31/2013,GP,D,8,1,2,0,0,KEE,S,Catienus,Ramsey Kenneth L. and Sarah K.                                                                                          ,Ward Wesley                                                                                                            ,Rosario Joel                                                                                                           ,16.6,349.8,74.2,,
KEE,Spring 2013,4/11/2013,6,Turf                ,MSW,3YO,8,0, ,-         ,12,1,Moro Tap,2.4,Y,-4.25,47.35,96.64,2/27/2013,GP,D,9,0,0,0,1,CDT,R,Tapit,Skychai Racing LLC Sand Dollar Stable LLC Raymond T. and Wagner J.                                                      ,Maker Michael                                                                                                          ,Napravnik Rosie                                                                                                        ,29.6,5723.8,299.8,,
KEE,Spring 2013,4/11/2013,7,Polytrack           ,CLM,40,7,0, ,-         ,11,9,Pisgah Station,6.1,N,-10,45.29,83.4,2/24/2013,FG,D,6,1,5,0,4,FG,S,More Than Ready,Two Dimes Stable                                                                                                        ,Montano Sr. Angel                                                                                                      ,Napravnik Rosie                                                                                                        ,47.6,3801.2,264.2,,
KEE,Spring 2013,4/11/2013,8,Turf                ,ALW,NW2X,12,0, ,-         ,8,5,Reflecting,2.4,N,-5,49.57,149.78,1/31/2013,GP,T,11.5,0,0,2,6,KEE,R,Elusive Quality,Phipps Stable                                                                                                           ,McGaughey III Claude                                                                                                   ,Albarado Robby                                                                                                         ,24.4,220.2,43.6,,
KEE,Spring 2013,4/11/2013,9,Polytrack           ,MCL,MCL,7,0, ,-         ,11,8,Poliziano,2.5,Y,0.5,46.36,87,11/18/2011,CD,D,8.5,0,0,0,1,CDT,S,Smart Strike,Courtlandt Farms                                                                                                        ,Carroll David                                                                                                          ,Prado Edgar                                                                                                            ,51.8,603.2,206,,
KEE,Spring 2013,4/12/2013,1,Polytrack           ,CLM,10,6.5,0, ,-         ,11,9,La Torera,7.4,N,-3,45.95,77.59,3/13/2013,GP,D,6,0,0,0,4,KEE,S,Great Pyramid (IRE),Purple Shamrock Racing                                                                                                  ,Hess Jr. Robert                                                                                                        ,Desormeaux Kent                                                                                                        ,54.4,3352.4,462.6,,
KEE,Spring 2013,4/12/2013,2,Polytrack           ,MSW,4U,6,0, ,-         ,6,2,Judicial Power,5.6,N,1,46.39,70.1,3/9/2013,TP,AWS,5.5,0,1,0,0,KEE,S,Purim,Rossi Lee J. and Smith Lisa                                                                                             ,Rossi Lee                                                                                                              ,Morales Roberto                                                                                                        ,52.8,735,324.2,,
KEE,Spring 2013,4/12/2013,3,Polytrack           ,STR,STR,6,0, ,-         ,11,8,At the Finish,2.8,N,-2,45.44,70.58,10/5/2012,KEE,AWS,7,10,23,0,4,HAW,S,Tactical Cat,Equiforce Inc.                                                                                                          ,Bennett Dale                                                                                                           ,Contreras Alejandro                                                                                                    ,47,2851.4,145.8,,
KEE,Spring 2013,4/12/2013,4,Polytrack           ,ALW,NW1X,8.5,0, ,-         ,8,5,Remember Then,3.2,N,-7.5,48.38,105.03,10/19/2012,KEE,AWS,7,1,1,0,0,KEE,R,Pulpit,Augustin Stable                                                                                                         ,Sheppard Jonathan                                                                                                      ,Leparoux Julien                                                                                                        ,34.6,1093.4,265.2,,
KEE,Spring 2013,4/12/2013,5,Turf                ,ALW,NW3$X,8.5,0, ,-         ,9,5,Appealing Cat,2.5,Y,-3,48.21,103.34,3/9/2013,TAM,T,9,1,4,2,7,KEE,R,Successful Appeal,Augustin Stable                                                                                                         ,Motion H.                                                                                                              ,Prado Edgar                                                                                                            ,23,526.2,84.6,,
KEE,Spring 2013,4/12/2013,6,Polytrack           ,MSW,3YO,6,0, ,-         ,11,7,Biorhythm,2.9,Y,1,45.9,70.33,1/12/2013,GP,D,6,0,0,0,0,KEE,S,Malibu Moon,Glen Hill Farm                                                                                                          ,Proctor Thomas                                                                                                         ,Stevens Gary                                                                                                           ,129.8,3615,625.2,,
KEE,Spring 2013,4/12/2013,7,Polytrack           ,MSW,3YO,8.5,0, ,-         ,12,6,Beverage Queen,53.3,N,-15.75,47.89,105.98, ,FTS,FTS,0,0,0,0,0,KEE,R,Indygo Shiner,Callahan Peter                                                                                                         ,McPeek Kenneth                                                                                                         ,Garcia Alan                                                                                                            ,1261.2,39189,5494.8,,
KEE,Spring 2013,4/12/2013,8,Polytrack           ,ALW,NW1X,6,0, ,-         ,12,7,Reload,1.1,Y,0.5,45.83,69.09,1/6/2013,GP,D,8,0,0,0,0,KEE,S,Hard Spun,Phipps Stable                                                                                                           ,McGaughey III Claude                                                                                                   ,Castellano Javier                                                                                                      ,19.8,1004.4,98.6,,
KEE,Spring 2013,4/12/2013,9,Turf                ,STK,G1Maker''s 46 Mile S.,8,0, ,-         ,5,5,Wise Dan,0.4,Y,-0.25,48.84,96.37,11/3/2012,SA,T,8,5,7,5,6,KEE,R,Wiseman''s Ferry,Fink Morton                                                                                                            ,LoPresti Charles                                                                                                       ,Lezcano Jose                                                                                                           ,6.2,0,14,,
KEE,Spring 2013,4/12/2013,10,Polytrack           ,CLM,10,6.5,0, ,-         ,10,2,Courtly Flyer,4.3,N,-3,46.48,77.97,3/20/2013,GP,T,8,0,1,3,16,CD,S,Doneraile Court,Reisz Jack                                                                                                             ,Bradley William                                                                                                        ,Goncalves Leandro                                                                                                      ,80.8,1485.2,470.4,,
KEE,Spring 2013,4/13/2013,1,Polytrack           ,ALW,NW2L,6,0, ,-         ,6,2,Sayaad,5.7,N,1.5,45.38,69.9,2/9/2013,GP,T,8.5,0,0,1,4,PMM,S,Street Sense,Shadwell Stable                                                                                                         ,McLaughlin Kiaran                                                                                                      ,Castro Eddie                                                                                                           ,76.4,758.4,288.4,,
KEE,Spring 2013,4/13/2013,2,Polytrack           ,MSW,3YO,6,0, ,-         ,9,8,Jagger M,2.1,Y,-3.5,46.31,70.82,2/2/2013,GP,D,8,0,1,0,0,KEE,S,Harlan''s Holiday,Grossberg Gabe                                                                                                         ,Casse Mark                                                                                                             ,Mena Miguel                                                                                                            ,40.4,920.4,168,,
KEE,Spring 2013,4/13/2013,3,Polytrack           ,MSW,3YO,8.5,0, ,-         ,12,5,Bellarmine,3.7,N,-3,48.25,105.03,3/10/2013,GP,D,9,0,0,0,1,KEE,R,Magna Graduate,Magdalena Racing (Susan McPeek)                                                                                         ,McPeek Kenneth                                                                                                         ,Leparoux Julien                                                                                                        ,759.2,62723.6,6567,,
KEE,Spring 2013,4/13/2013,4,Turf                ,ALW,NW3$X,9,0, ,-         ,10,5,Imagining,2.1,Y,-2,48.09,108.55,7/22/2012,WO,T,9,0,0,3,8,KEE,R,Giant''s Causeway,Phipps Stable                                                                                                           ,McGaughey III Claude                                                                                                   ,Castellano Javier                                                                                                      ,33.4,2919.8,513.2,,
KEE,Spring 2013,4/13/2013,5,Polytrack           ,ALW,NW1X,8.5,0, ,-         ,11,10,Red Rifle,2.1,Y,-0.5,46.8,104.5,3/9/2013,GP,D,7,0,0,0,0,PMM,R,Giant''s Causeway,WinStar Farm LLC and Twin Creeks Racing Stables LLC                                                                     ,Pletcher Todd                                                                                                          ,Castellano Javier                                                                                                      ,24,1042,182,,
