Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
1,0293,"Winter Quarter Farm, Agent I","","Comedia","04/07/2011","B",Mare,"Smart Strike","Tabarin","Declaration of War","03/11/2016","pregnant","Broodmare","Indian Creek Farm",150000
1,0294,"Taylor Made Sales Agency, Agent XXV","","Concert Strike","02/19/2009","B",Mare,"Smart Strike","Phyllis Sassy Girl","Orb","02/29/2016","pregnant","Broodmare","*RNA (95,000)",---
1,0295,"St. George Sales, Agent XIV","","Cool Jazz","04/16/2011","B",Mare,"Henny Hughes","I Ain't Bluffing","The Factor","03/28/2016","pregnant","Broodmare","Hermitage Farm",100000
1,0296,"Denali Stud (Craig & Holly Bandoroff), Agent VI","","Copper Kitten","02/08/2011","CH",Mare,"Kitten's Joy","Silver Nithi","","","","Broodmare Prospect","McCauley Farms",15000
1,0297,"Fort Christopher's Thoroughbreds LLC, Agent","","Mission Impazible --- Creek Girl","04/01/2016","GR/RO",Colt,"Mission Impazible","Creek Girl","","","","Yearling","Tollgate Farm",8000
1,0298,"Darby Dan Farm, Agent XLI","","Crimson Ore","01/26/2005","DB/BR",Mare,"Exchange Rate","Hawk Dance","Kitten's Joy","03/31/2016","pregnant","Broodmare","*RNA (24,000)",---
1,0299,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent I","","Crispy","02/27/2008","GR/RO",Mare,"Maria's Mon","Unaffordable","Shanghai Bobby","04/20/2016","pregnant","Broodmare","Chad Schumer, Agent",130000
1,0300,"Darby Dan Farm, Agent XLI","","Crumbs of Comfort","02/10/2004","B",Mare,"Pulpit","British Columbia (GB)","Kitten's Joy","02/23/2016","pregnant","Broodmare","*RNA (45,000)",---
1,0301,"Valkyre Stud, Agent II","","Daguerreotype","02/28/2005","CH",Mare,"Silver Deputy","Looking for a Win","Flatter","04/14/2016","pregnant","Broodmare","Out",0
1,0302,"Taylor Made Sales Agency, Agent XXIII","","Dame Ellen","04/06/2006","B",Mare,"Elusive Quality","Sleepytime (IRE)","American Pharoah","03/12/2016","pregnant","Broodmare","*RNA (185,000)",---
1,0303,"Blackburn Farm (Michael T. Barnett), Agent","","Cross Traffic --- Dana's Lucky Lady","03/31/2016","GR/RO",Colt,"Cross Traffic","Dana's Lucky Lady","","","","Yearling","Out",0
1,0304,"Bluewater Sales LLC, Agent VII","","War Front --- Dawn Chorus","05/14/2014","B",Filly,"War Front","Dawn Chorus","","","","Racing or Broodmare Prospect","Out",0
1,0305,"Taylor Made Sales Agency, Agent I","","Dawnie Macho","04/03/2008","CH",Mare,"Macho Uno","Blush of Dawn","Graydar","04/18/2016","pregnant","Broodmare","Grey Flight",33000
1,0306,"Woodford Thoroughbreds, Agent","","Deceit","02/14/2001","B",Mare,"Danzig","Too Cool to Fool","Mark Valeski","02/27/2016","pregnant","Broodmare","Alex Wyatt",13000
1,0307,"Allied Bloodstock, Agent I","","Quality Road --- Deceptive Glory","03/10/2016","B",Colt,"Quality Road","Deceptive Glory","","","","Yearling","Out",0
1,0308,"Bluewater Sales LLC, Agent XXI","","Delicate Lady","02/21/2013","B",Filly,"Thunder Gulch","Love and Lies","","","","Racing or Broodmare Prospect","Out",0
1,0309,"Denali Stud (Craig & Holly Bandoroff), Agent X","","Delightful Joy","04/17/2012","CH",Mare,"Tapit","Graeme Six","","","","Broodmare Prospect","International Equities Holding",700000
1,0310,"South Point Sales Agency, Agent XI","","Denali Cat Tale","03/20/2011","CH",Mare,"Tale of the Cat","Mazella","Tapiture","05/14/2016","pregnant","Broodmare","Rockbridge Bloodstock",6000
1,0311,"Taylor Made Sales Agency, Agent XIX","","Graydar --- Diamond Baby","05/06/2016","GR/RO",Filly,"Graydar","Diamond Baby","","","","Yearling","*RNA (32,000)",---
1,0312,"Taylor Made Sales Agency, Agent XXIII","","Divalarious","03/20/2008","CH",Mare,"Distorted Humor","Alidiva (IRE)","American Pharoah","04/14/2016","pregnant","Broodmare","White Birch Farm",380000
1,0313,"Bedouin Bloodstock, Agent VI","","Pioneerof the Nile --- Don't Surprise Me","04/24/2016","DB/BR",Colt,"Pioneerof the Nile","Don't Surprise Me","","","","Yearling","*RNA (190,000)",---
1,0314,"Allied Bloodstock, Agent IV","","Doolittle","02/17/2003","DB/BR",Mare,"Polish Numbers","Hepburn","Street Boss","04/04/2016","pregnant","Broodmare","Marette Farrell, Agent",14000
1,0315,"Bedouin Bloodstock, Agent","","Union Rags --- Do the Danse","02/21/2016","B",Colt,"Union Rags","Do the Danse","","","","Yearling","Northface Bloodstock",100000
1,0316,"Bedouin Bloodstock, Agent V","","Exchange Rate --- Downtown Drifter","03/05/2016","DB/BR",Filly,"Exchange Rate","Downtown Drifter","","","","Yearling","Pelican Farm",70000
1,0317,"Lisa and Tim Turney, Agent III","","D R C's Pretty Sky","04/24/2013","GR/RO",Filly,"Sky Mesa","Pretty Valentine","","","","Racing or Broodmare Prospect","Out",0
1,0318,"Kingswood Farm, Agent","","Earth Goddess (GB)","02/20/2012","B",Mare,"Invincible Spirit (IRE)","Clara Bow (IRE)","Animal Kingdom","03/06/2016","pregnant","Broodmare","*RNA (52,000)",---
1,0319,"War Horse Place LLC, Agent I","","Strong Mandate --- Easy Emma","04/26/2016","B",Filly,"Strong Mandate","Easy Emma","","","","Yearling","Out",0
1,0320,"Taylor Made Sales Agency, Agent XLII","","Eskenformoney","04/13/2012","DB/BR",Filly,"Eskendereya","But for Money","","","","Racing or Broodmare Prospect","Out",0
1,0321,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent IV","","Euphony","04/15/2005","DB/BR",Mare,"Forest Wildcat","Strike It Up","Blame","05/20/2016","pregnant","Broodmare","Calumet Farm",25000
1,0322,"Bedouin Bloodstock, Agent VI","","Tapit --- Every Way","02/18/2016","GR/RO",Filly,"Tapit","Every Way","","","","Yearling","Out",0
1,0323,"Denali Stud (Craig & Holly Bandoroff), Agent II","","Everywheruwanttobe","01/07/2014","B",Filly,"Stormy Atlantic","Pleasant Quality","","","","Racing or Broodmare Prospect","*RNA (40,000)",---
1,0324,"Hunter Valley Farm, Agent","","Scat Daddy --- Excelente (IRE)","05/09/2016","B",Colt,"Scat Daddy","Excelente (IRE)","","","","Yearling","Cheval Investments II",150000
1,0325,"Taylor Made Sales Agency, Agent XLV","","Violence --- Excellerant","04/26/2016","CH",Colt,"Violence","Excellerant","","","","Yearling","K.M.C.F.F.",35000
1,0326,"Taylor Made Sales Agency, Agent LIV","","Exchange Funds","04/25/2007","DB/BR",Mare,"Speightstown","Jetinto Houston","Tiznow","04/24/2016","pregnant","Broodmare","Catherine Parke, Agent for Robert Spiegel",155000
1,0327,"Baccari Bloodstock, Agent I","","Exit to Heaven","03/03/2002","CH",Mare,"Holy Bull","Daylight Come","Tonalist","05/15/2016","pregnant","Broodmare","*RNA (22,000)",---
1,0328,"Taylor Made Sales Agency, Agent LIV","","Fair Rose","02/12/2005","DB/BR",Mare,"Harlan's Holiday","Elrose","Commissioner","04/10/2016","pregnant","Broodmare","Out",0
1,0329,"Denali Stud (Craig & Holly Bandoroff), Agent for","Gallagher's Stud","Verrazano --- Fanfire","03/30/2016","B",Colt,"Verrazano","Fanfire","","","","Yearling","Glencrest Farm",65000
1,0330,"Claiborne Farm, Agent","","Fatal Charm","05/07/2014","B",Filly,"Smart Strike","Wicked Charm","","","","Broodmare Prospect","Chad Schumer, Agent",14000
1,0331,"Claiborne Farm, Agent","","Fautive","04/09/2013","DB/BR",Filly,"Blame","Pertuisane (GB)","","","","Racing or Broodmare Prospect","Out",0
1,0332,"South Point Sales Agency, Agent V","","Afleet Alex --- Fire Wise","02/22/2016","B",Colt,"Afleet Alex","Fire Wise","","","","Yearling","Out",0
1,0333,"South Point Sales Agency, Agent XI","","Flatter You","02/08/2011","B",Mare,"Flatter","Two Fer Place","Violence","05/08/2016","pregnant","Broodmare","*RNA (30,000)",---
1,0334,"Buckland Sales (Zach Madden), Agent VIII","","Fleet Caroline","03/20/2004","CH",Mare,"Tejano Run","Wynona","Midshipman","04/29/2016","pregnant","Broodmare","American Sales and Racing",6000
1,0335,"Vinery Sales, Agent I","","Fly Solo","04/27/2009","DB/BR",Mare,"Scat Daddy","Caffe","Animal Kingdom","11/13/2016","pregnant","Broodmare","*RNA (20,000)",---
1,0336,"Buckland Sales (Zach Madden), Agent VII","","Violence --- Freedom Ridge","04/28/2016","DB/BR",Filly,"Violence","Freedom Ridge","","","","Yearling","Dennis Farkas",30000
1,0337,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent V","","Violence --- Frost Bite","02/18/2016","GR/RO",Filly,"Violence","Frost Bite","","","","Yearling","Patrice Miller/EQB, Inc., Agt.",12000
1,0338,"Hunter Valley Farm, Agent","","Will Take Charge --- Frosted Snow","03/23/2016","CH",Colt,"Will Take Charge","Frosted Snow","","","","Yearling","Michael Miller Bloodstock, Agent",80000
1,0339,"Hunter Valley Farm, Agent","","Uncle Mo --- G Baby C","04/27/2016","DB/BR",Colt,"Uncle Mo","G Baby C","","","","Yearling","Out",0
1,0340,"Bill Murphy, Agent VII","","Giant Redwood","03/08/2002","B",Mare,"Pleasant Tap","Jerry Bomb","Discreet Cat","05/30/2016","pregnant","Broodmare","Patrice Miller/EQB, Inc., Agt.",5000
1,0341,"Bill Murphy, Agent VII","","Temple City --- Giant Redwood","05/21/2016","DB/BR",Colt,"Temple City","Giant Redwood","","","","Yearling","*RNA (4,500)",---
1,0342,"Betz Thoroughbreds, Inc., Agent","","Gimme Some Love","03/23/2001","DB/BR",Mare,"Miesque's Son","Intend","Temple City","03/27/2016","pregnant","Broodmare","Adirondack Bloodstock",2500
1,0343,"Taylor Made Sales Agency, Agent XLI","","Glory Gold","03/13/2006","B",Mare,"Medaglia d'Oro","Gayla","Graydar","05/19/2016","pregnant","Broodmare","Ben McElroy, Agent",16000
1,0344,"Summerfield (Francis and Barbara Vanlangendonck), Agent","for Stonestreet Thoroughbred Holdings LLC","Go Go Burns","03/31/2006","DB/BR",Mare,"Storm Cat","Ticket to Houston","Astrology","03/05/2016","pregnant","Broodmare","Out",0
1,0345,"Hunter Valley Farm, Agent","","Uncle Mo --- Golden Party","05/26/2016","DB/BR",Colt,"Uncle Mo","Golden Party","","","","Yearling","Out",0
1,0346,"Denali Stud (Craig & Holly Bandoroff), Agent VII","","Goldstreak","03/26/2013","B",Filly,"Awesome Again","Color of Gold","","","","Broodmare Prospect","H. Allen Poindexter",1500
1,0347,"Buckland Sales (Zach Madden), Agent I","","Goodlookinlucky","03/15/2012","B",Mare,"Lookin At Lucky","Saravati","I Want Revenge","04/14/2016","pregnant","Broodmare","N W Management",4000
1,0348,"South Point Sales Agency, Agent IV","","Data Link --- Grazettes","02/08/2016","B",Filly,"Data Link","Grazettes","","","","Yearling","Elise W. Kendall, Agent for Stonelea Stables",25000
1,0349,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent III","","Congrats --- Greenback Forest","04/19/2016","B",Colt,"Congrats","Greenback Forest","","","","Yearling","Out",0
1,0350,"Taylor Made Sales Agency, Agent LIV","","Grosse Pointe Anne","02/25/2007","DB/BR",Mare,"Silver Deputy","Playa Maya","Pioneerof the Nile","05/28/2016","pregnant","Broodmare","Alistar Roden Bloodstock",460000
1,0351,"Taylor Made Sales Agency, Agent XV","","Ha Ha Tonka","03/25/2007","DB/BR",Mare,"Distorted Humor","Gata Bella","Union Rags","04/16/2016","pregnant","Broodmare","Alistar Roden Bloodstock",75000
1,0352,"Baccari Bloodstock, Agent II","","Handwoven","04/17/2009","DB/BR",Mare,"Indian Charlie","Hannah's Doll","Awesome Again","04/12/2016","pregnant","Broodmare","Out",0
1,0353,"Lakland Sales","","Harlands Thunder","03/24/2014","DB/BR",Filly,"Harlan's Holiday","Stormandaprayer","","","","Racing or Broodmare Prospect","Out",0
1,0354,"Allied Bloodstock, Agent V","","Harlan's Romance","02/24/2012","B",Mare,"Harlan's Holiday","Rosieville","","","","Broodmare Prospect","Grey Flight",125000
1,0355,"Sheppell Thoroughbreds","","Harlee Honey","04/24/2013","DB/BR",Filly,"Harlan's Holiday","Absolute Nectar","","","","Racing or Broodmare Prospect","Jody Huckabay, Agent",40000
1,0356,"Hill 'n' Dale Sales Agency, Agent","","Atreides --- Hatpin","05/07/2016","B",Filly,"Atreides","Hatpin","","","","Yearling","Out",0
1,0357,"Bluewater Sales LLC, Agent XXII","","Haunting","01/31/2012","B",Mare,"Bernardini","Chagall","Gemologist","02/24/2016","pregnant","Broodmare","Out",0
1,0358,"Baccari Bloodstock, Agent II","","Haute Couture","05/17/2008","B",Mare,"Medaglia d'Oro","Miss Popularity","Constitution","02/11/2016","pregnant","Broodmare","Out",0
1,0359,"St. George Sales, Agent I","","Data Link --- Heckuva Hunter","02/12/2016","CH",Colt,"Data Link","Heckuva Hunter","","","","Yearling","John B. Penn",65000
1,0360,"Taylor Made Sales Agency, Agent LXXIII","","High Heel Kitten","03/28/2011","B",Mare,"Kitten's Joy","High Chant","Overanalyze","02/18/2016","pregnant","Broodmare","Dona Icha",37000
1,0361,"South Point Sales Agency, Agent I","","Hilarious Brown","03/19/2013","B",Filly,"Big Brown","Funny Girl Rachel","","","","Broodmare Prospect","*RNA (9,500)",---
1,0362,"Hill 'n' Dale Sales Agency, Agent","","Hip Hop N Jazz","01/30/2012","CH",Mare,"Speightstown","Solo Survivor","The Factor","06/02/2016","","Racing or Broodmare Prospect","Out",0
1,0363,"Select Sales, Agent XIII","","Cross Traffic --- Holy Bridle","03/25/2016","GR/RO",Colt,"Cross Traffic","Holy Bridle","","","","Yearling","*RNA (17,000)",---
1,0364,"Bridie Harrison, Agent for Peter E. Blum Thoroughbreds","","Holy Flapper","02/08/2007","B",Mare,"Holy Bull","Flapper Dancer","Bodemeister","06/15/2016","pregnant","Broodmare","Out",0
1,0365,"Taylor Made Sales Agency, Agent for JSM Equine LLC","","Honey Chile Ryder","05/02/2012","DB/BR",Filly,"Medaglia d'Oro","Honey Ryder","","","","Broodmare Prospect","International Equities Holding",160000
1,0366,"Sheppell Thoroughbreds","","Violence --- Hope For Love","05/18/2016","DB/BR",Colt,"Violence","Hope For Love","","","","Yearling","Brookstone Farm",40000
1,0367,"Select Sales, Agent XIV","","Hot Ember","03/04/2010","DB/BR",Mare,"Dixie Union","Setafire","Gemologist","05/12/2016","pregnant","Broodmare","*RNA (13,000)",---
1,0368,"Woodford Thoroughbreds, Agent","","Congrats --- Hot Roots","02/17/2016","DB/BR",Colt,"Congrats","Hot Roots","","","","Yearling","Out",0
1,0369,"Buckland Sales (Zach Madden), Agent V","","Humoristic","03/01/2001","B",Mare,"Sefapiano","Latania","Ghostzapper","05/14/2016","pregnant","Broodmare","Out",0
1,0370,"Buckland Sales (Zach Madden), Agent V","","Cross Traffic --- Humoristic","04/18/2016","GR/RO",Filly,"Cross Traffic","Humoristic","","","","Yearling","Out",0
1,0371,"Denali Stud (Craig & Holly Bandoroff), Agent V","","Hyper Nation","03/18/2013","B",Filly,"Bernardini","Bear Now","","","","Racing or Broodmare Prospect","*RNA (24,000)",---
1,0372,"Taylor Made Sales Agency, Agent XXXI","","I Lost My Choo","03/08/2005","B",Mare,"Western Expression","Fairy Queen","Tapiture","05/18/2016","pregnant","Broodmare","*RNA (28,000)",---
1,0373,"Taylor Made Sales Agency, Agent XXXI","","Revolutionary --- I Lost My Choo","05/08/2016","B",Colt,"Revolutionary","I Lost My Choo","","","","Yearling","Bloodstock Investments IV",25000
1,0374,"Darby Dan Farm, Agent XLI","","Imagistic","02/22/2004","DB/BR",Mare,"Deputy Minister","Resurge","Kitten's Joy","04/16/2016","pregnant","Broodmare","Country Life Farm, Agent",30000
1,0375,"Select Sales, Agent XVII","","Goldencents --- I'm Wanted","03/22/2016","CH",Colt,"Goldencents","I'm Wanted","","","","Yearling","Breandan Draper, Agent",10000
1,0376,"War Horse Place LLC, Agent V","","Distorted Humor --- In Bloom","03/24/2016","DB/BR",Colt,"Distorted Humor","In Bloom","","","","Yearling","Chuck Allen",100000
1,0377,"Legacy Bloodstock, Agent XVI","","Liaison --- Indian Bluff","04/05/2016","B",Colt,"Liaison","Indian Bluff","","","","Yearling","Out",0
1,0378,"Hill 'n' Dale Sales Agency, Agent","","Midnight Lute --- Irish Gypsy","01/18/2016","DB/BR",Filly,"Midnight Lute","Irish Gypsy","","","","Yearling","Miguel Silva",3000
1,0379,"Buckland Sales (Zach Madden), Agent I","","Ivory Coast","03/08/2011","CH",Mare,"Giant's Causeway","Ivory Mint","Orb","03/24/2016","pregnant","Broodmare","*RNA (45,000)",---
1,0380,"Meadowlark Valley Sales, Agent I","","Pick of the Litter","02/05/2010","CH",Horse,"Kitten's Joy","Eagle Sound","","","","Stallion Prospect","Janet Jeanes",15000
1,0381,"Meadowlark Valley Sales, Agent I","","Valid","03/19/2010","DB/BR",Gelding,"Medaglia d'Oro","Grand Prayer","","","","Racing Prospect","Tom W. Thurman",15000
1,0382,"Hunter Valley Farm, Agent","","Victory Call","01/17/2013","CH",Gelding,"Speightstown","Batallosa (ARG)","","","","Racing Prospect","Lorna Gray",12000
1,0383,"Meadowlark Valley Sales, Agent I","","Golden Panther","02/14/2013","CH",Gelding,"Kitten's Joy","Mother Russia","","","","Racing Prospect","Out",0
1,0384,"Darby Dan Farm, Agent I","","Medaglia d'Oro --- Hi Dubai (GB)","03/01/2014","B",Colt,"Medaglia d'Oro","Hi Dubai (GB)","","","","Racing or Stallion Prospect","*RNA (70,000)",---
